D:\Tools\Projects\contentvec\dataset
spk_001\0191.wav	145636
spk_001\0192.wav	106998
spk_001\0193.wav	52013
spk_001\0194.wav	59444
spk_001\0195.wav	87679
spk_001\0196.wav	69846
spk_001\0198.wav	111456
spk_001\0199.wav	57958
spk_001\0200.wav	111456
spk_001\0201.wav	130775
spk_001\0202.wav	112942
spk_001\0203.wav	106998
spk_001\0204.wav	80249
spk_001\0205.wav	105512
spk_001\0206.wav	112942
spk_001\0208.wav	153066
spk_001\0209.wav	96596
spk_001\0210.wav	95109
spk_001\0211.wav	78763
spk_001\0212.wav	71332
spk_001\0213.wav	63902
spk_001\0214.wav	98082
spk_001\0215.wav	118887
spk_001\0216.wav	62416
spk_001\0217.wav	86193
spk_001\0218.wav	99568
spk_001\0219.wav	83221
spk_001\0220.wav	49041
spk_001\0221.wav	106998
spk_001\0222.wav	89165
spk_001\0223.wav	138206
spk_001\0225.wav	106998
spk_001\0226.wav	129289
spk_001\0227.wav	117401
spk_001\0228.wav	89165
spk_001\0229.wav	98082
spk_001\0231.wav	68360
spk_001\0232.wav	66874
spk_001\0233.wav	83221
spk_001\0234.wav	71332
spk_001\0235.wav	74304
spk_001\0236.wav	96596
spk_001\0237.wav	69846
spk_001\0238.wav	98082
spk_001\0239.wav	80249
spk_001\0240.wav	135234
spk_001\0241.wav	63902
spk_001\0242.wav	59444
spk_001\0243.wav	144150
spk_001\0244.wav	89165
spk_001\0245.wav	83221
spk_001\0246.wav	129289
spk_001\0247.wav	50527
spk_001\0248.wav	136720
spk_001\0249.wav	57958
spk_001\0250.wav	65388
spk_001\0251.wav	69846
spk_001\0253.wav	71332
spk_001\0254.wav	115915
spk_001\0255.wav	123345
spk_001\0257.wav	86193
spk_001\0258.wav	92137
spk_001\0259.wav	78763
spk_001\0260.wav	63902
spk_001\0261.wav	108484
spk_001\0262.wav	63902
spk_001\0263.wav	83221
spk_001\0264.wav	129289
spk_001\0265.wav	83221
spk_001\0266.wav	161983
spk_001\0267.wav	90651
spk_001\0268.wav	164955
spk_001\0270.wav	83221
spk_001\0271.wav	139692
spk_001\0272.wav	92137
spk_001\0273.wav	166441
spk_001\0274.wav	136720
spk_001\0275.wav	81735
spk_001\0276.wav	136720
spk_001\0277.wav	121859
spk_001\0278.wav	138206
spk_001\0279.wav	90651
spk_001\0280.wav	89165
spk_001\0281.wav	65388
spk_001\0282.wav	71332
spk_001\0283.wav	65388
spk_001\0284.wav	90651
spk_001\0285.wav	136720
spk_001\0286.wav	90651
spk_001\0288.wav	136720
spk_001\0289.wav	60930
spk_001\0291.wav	72818
spk_001\0292.wav	77277
spk_001\0293.wav	104026
spk_001\0294.wav	111456
spk_001\0295.wav	114428
spk_001\0296.wav	89165
spk_001\0299.wav	136720
spk_001\0300.wav	62416
spk_001\0301.wav	80249
spk_001\0302.wav	133747
spk_001\0303.wav	71332
spk_001\0304.wav	111456
spk_001\0305.wav	123345
spk_001\0306.wav	106998
spk_001\0307.wav	132261
spk_001\0308.wav	109970
spk_001\0309.wav	84707
spk_001\0310.wav	69846
spk_001\0311.wav	72818
spk_001\0312.wav	141178
spk_001\0313.wav	120373
spk_001\0314.wav	60930
spk_001\0315.wav	99568
spk_001\0316.wav	138206
spk_001\0317.wav	77277
spk_001\0318.wav	84707
spk_001\0319.wav	108484
spk_001\0320.wav	135234
spk_001\0321.wav	142664
spk_001\0322.wav	147122
spk_001\0323.wav	144150
spk_001\0325.wav	139692
spk_001\0326.wav	159011
spk_001\0327.wav	124831
spk_001\0328.wav	161983
spk_001\0329.wav	133747
spk_001\0330.wav	87679
spk_001\0331.wav	111456
spk_001\0332.wav	117401
spk_001\0333.wav	89165
spk_001\0334.wav	81735
spk_001\0335.wav	86193
spk_001\0336.wav	101054
spk_001\0337.wav	101054
spk_001\0338.wav	99568
spk_001\0339.wav	83221
spk_001\0340.wav	86193
spk_001\0341.wav	71332
spk_001\0343.wav	108484
spk_001\0344.wav	87679
spk_001\0345.wav	84707
spk_001\0346.wav	112942
spk_001\0347.wav	127803
spk_001\0348.wav	169413
spk_001\0349.wav	104026
spk_001\0350.wav	75790
spk_001\0351.wav	170899
spk_001\0352.wav	136720
spk_001\0353.wav	87679
spk_001\0354.wav	99568
spk_001\0355.wav	57958
spk_001\0356.wav	117401
spk_001\0357.wav	133747
spk_001\0358.wav	102540
spk_001\0359.wav	65388
spk_001\0360.wav	161983
spk_001\0361.wav	63902
spk_001\0362.wav	84707
spk_001\0363.wav	63902
spk_001\0364.wav	93623
spk_001\0365.wav	74304
spk_001\0366.wav	132261
spk_001\0367.wav	150094
spk_001\0369.wav	138206
spk_001\0370.wav	145636
spk_001\0371.wav	151580
spk_001\0372.wav	138206
spk_001\0373.wav	136720
spk_001\0374.wav	105512
spk_001\0376.wav	145636
spk_001\0377.wav	92137
spk_001\0378.wav	63902
spk_001\0379.wav	68360
spk_001\0380.wav	57958
spk_001\0381.wav	109970
spk_001\0382.wav	138206
spk_001\0383.wav	69846
spk_001\0384.wav	112942
spk_001\0385.wav	93623
spk_001\0386.wav	83221
spk_001\0387.wav	127803
spk_001\0388.wav	153066
spk_001\0389.wav	65388
spk_001\0390.wav	115915
spk_001\0391.wav	86193
spk_001\0392.wav	84707
spk_001\0393.wav	87679
spk_001\0395.wav	66874
spk_001\0396.wav	124831
spk_001\0397.wav	78763
spk_001\0398.wav	87679
spk_001\0399.wav	98082
spk_001\0400.wav	136720
spk_001\0401.wav	62416
spk_001\0402.wav	77277
spk_001\0403.wav	78763
spk_001\0404.wav	56471
spk_001\0405.wav	56471
spk_001\0407.wav	108484
spk_001\0408.wav	57958
spk_001\0409.wav	106998
spk_001\0410.wav	105512
spk_001\0411.wav	105512
spk_001\0412.wav	57958
spk_001\0413.wav	98082
spk_001\0414.wav	60930
spk_001\0416.wav	92137
spk_001\0417.wav	62416
spk_001\0418.wav	104026
spk_001\0420.wav	68360
spk_001\0421.wav	66874
spk_001\0422.wav	56471
spk_001\0423.wav	108484
spk_001\0424.wav	108484
spk_001\0425.wav	87679
spk_001\0426.wav	49041
spk_001\0428.wav	62416
spk_001\0429.wav	62416
spk_001\0430.wav	106998
spk_001\0431.wav	99568
spk_001\0432.wav	87679
spk_001\0433.wav	50527
spk_001\0434.wav	117401
spk_001\0436.wav	80249
spk_001\0437.wav	120373
spk_001\0438.wav	117401
spk_001\0439.wav	81735
spk_001\0440.wav	69846
spk_001\0441.wav	102540
spk_001\0442.wav	93623
spk_001\0443.wav	72818
spk_001\0444.wav	59444
spk_001\0445.wav	72818
spk_001\0446.wav	75790
spk_001\0447.wav	54985
spk_001\0448.wav	65388
spk_001\0449.wav	62416
spk_001\0450.wav	136720
spk_001\0451.wav	78763
spk_001\0452.wav	95109
spk_001\0453.wav	68360
spk_001\0454.wav	95109
spk_001\0455.wav	75790
spk_001\0456.wav	69846
spk_001\0457.wav	74304
spk_001\0458.wav	106998
spk_001\0459.wav	90651
spk_001\0461.wav	71332
spk_001\0462.wav	104026
spk_001\0463.wav	86193
spk_001\0464.wav	60930
spk_001\0465.wav	74304
spk_001\0466.wav	90651
spk_001\0467.wav	120373
spk_001\0468.wav	105512
spk_001\0470.wav	74304
spk_001\0471.wav	62416
spk_001\0472.wav	46069
spk_001\0473.wav	104026
spk_001\0474.wav	106998
spk_001\0475.wav	96596
spk_001\0476.wav	121859
spk_001\0477.wav	135234
spk_001\0478.wav	127803
spk_001\0479.wav	83221
spk_001\0480.wav	80249
spk_001\0482.wav	81735
spk_001\0483.wav	92137
spk_001\0484.wav	109970
spk_001\0485.wav	75790
spk_001\0486.wav	102540
spk_001\0487.wav	69846
spk_001\0488.wav	62416
spk_001\0489.wav	84707
spk_001\0490.wav	102540
spk_001\0491.wav	87679
spk_001\0492.wav	106998
spk_001\0494.wav	118887
spk_001\0495.wav	114428
spk_001\0496.wav	72818
spk_001\0497.wav	84707
spk_001\0498.wav	71332
spk_001\0499.wav	81735
spk_001\0500.wav	98082
spk_001\0502.wav	84707
spk_001\0503.wav	96596
spk_001\0505.wav	92137
spk_001\0506.wav	95109
spk_001\0507.wav	99568
spk_001\0509.wav	118887
spk_001\0510.wav	112942
spk_001\0511.wav	78763
spk_001\0512.wav	86193
spk_001\0513.wav	74304
spk_001\0514.wav	60930
spk_001\0515.wav	136720
spk_001\0516.wav	71332
spk_001\0519.wav	59444
spk_001\0520.wav	83221
spk_001\0521.wav	52013
spk_001\0522.wav	56471
spk_001\0523.wav	65388
spk_001\0524.wav	84707
spk_001\0525.wav	50527
spk_001\0526.wav	65388
spk_001\0527.wav	69846
spk_001\0529.wav	65388
spk_001\0530.wav	72818
spk_001\0531.wav	57958
spk_001\0532.wav	132261
spk_001\0533.wav	101054
spk_001\0534.wav	93623
spk_001\0535.wav	78763
spk_001\0536.wav	93623
spk_001\0537.wav	98082
spk_001\0538.wav	57958
spk_001\0539.wav	65388
spk_001\0540.wav	87679
spk_001\0541.wav	63902
spk_001\0542.wav	106998
spk_001\0544.wav	83221
spk_001\0545.wav	84707
spk_001\0546.wav	99568
spk_001\0547.wav	84707
spk_001\0548.wav	98082
spk_001\0550.wav	148608
spk_001\0551.wav	56471
spk_001\0552.wav	60930
spk_001\0553.wav	86193
spk_001\0554.wav	95109
spk_001\0555.wav	124831
spk_001\0556.wav	121859
spk_001\0557.wav	87679
spk_001\0558.wav	69846
spk_001\0559.wav	65388
spk_001\0560.wav	74304
spk_001\0561.wav	65388
spk_001\0562.wav	78763
spk_001\0563.wav	81735
spk_001\0564.wav	124831
spk_001\0565.wav	102540
spk_001\0566.wav	101054
spk_001\0567.wav	63902
spk_001\0568.wav	101054
spk_001\0569.wav	63902
spk_001\0570.wav	83221
spk_001\0571.wav	123345
spk_001\0572.wav	66874
spk_001\0573.wav	56471
spk_001\0574.wav	57958
spk_001\0575.wav	60930
spk_001\0576.wav	101054
spk_001\0577.wav	133747
spk_001\0578.wav	95109
spk_001\0579.wav	60930
spk_001\0580.wav	49041
spk_001\0581.wav	75790
spk_001\0582.wav	78763
spk_001\0584.wav	93623
spk_001\0585.wav	69846
spk_001\0586.wav	56471
spk_001\0587.wav	54985
spk_001\0588.wav	69846
spk_001\0590.wav	65388
spk_001\0591.wav	66874
spk_001\0592.wav	93623
spk_001\0593.wav	80249
spk_001\0594.wav	114428
spk_001\0595.wav	50527
spk_001\0596.wav	92137
spk_001\0597.wav	93623
spk_001\0599.wav	89165
spk_001\0601.wav	68360
spk_001\0602.wav	52013
spk_001\0603.wav	93623
spk_001\0604.wav	147122
spk_001\0605.wav	53499
spk_001\0606.wav	127803
spk_001\0607.wav	90651
spk_001\0609.wav	72818
spk_001\0610.wav	133747
spk_001\0611.wav	93623
spk_001\0612.wav	96596
spk_001\0613.wav	62416
spk_001\0614.wav	54985
spk_001\0615.wav	86193
spk_001\0616.wav	77277
spk_001\0617.wav	86193
spk_001\0618.wav	89165
spk_001\0619.wav	89165
spk_001\0620.wav	83221
spk_001\0621.wav	66874
spk_001\0622.wav	62416
spk_001\0623.wav	96596
spk_001\0624.wav	129289
spk_001\0625.wav	71332
spk_001\0626.wav	52013
spk_001\0627.wav	54985
spk_001\0628.wav	136720
spk_001\0629.wav	92137
spk_001\0630.wav	117401
spk_001\0631.wav	54985
spk_001\0632.wav	53499
spk_001\0633.wav	66874
spk_001\0634.wav	154553
spk_001\0635.wav	72818
spk_001\0636.wav	54985
spk_001\0638.wav	68360
spk_001\0639.wav	68360
spk_001\0640.wav	83221
spk_001\0641.wav	99568
spk_001\0642.wav	105512
spk_001\0643.wav	72818
spk_001\0644.wav	84707
spk_001\0645.wav	108484
spk_001\0646.wav	65388
spk_001\0647.wav	81735
spk_001\0648.wav	132261
spk_001\0649.wav	92137
spk_001\0650.wav	108484
spk_001\0652.wav	121859
spk_001\0653.wav	83221
spk_001\0654.wav	54985
spk_001\0655.wav	65388
spk_001\0657.wav	99568
spk_001\0659.wav	81735
spk_001\0660.wav	93623
spk_001\0661.wav	86193
spk_001\0662.wav	99568
spk_001\0663.wav	108484
spk_001\0664.wav	92137
spk_001\0665.wav	66874
spk_001\0666.wav	96596
spk_001\0667.wav	142664
spk_001\0668.wav	80249
spk_001\0669.wav	118887
spk_001\0670.wav	90651
spk_001\0671.wav	102540
spk_001\0672.wav	112942
spk_001\0673.wav	63902
spk_001\0674.wav	108484
spk_001\0675.wav	83221
spk_001\0676.wav	92137
spk_001\0677.wav	60930
spk_001\0678.wav	126317
spk_001\0679.wav	65388
spk_001\0680.wav	59444
spk_001\0681.wav	63902
spk_001\0682.wav	117401
spk_001\0685.wav	120373
spk_001\0686.wav	136720
spk_001\0687.wav	118887
spk_001\0688.wav	136720
spk_001\0689.wav	99568
spk_001\0690.wav	90651
spk_001\0691.wav	126317
spk_001\0692.wav	114428
spk_001\0693.wav	114428
spk_001\0694.wav	65388
spk_001\0695.wav	56471
spk_001\0696.wav	87679
spk_001\0697.wav	102540
spk_001\0698.wav	130775
spk_001\0699.wav	102540
spk_001\0700.wav	108484
spk_001\0701.wav	104026
spk_001\0702.wav	98082
spk_001\0704.wav	63902
spk_001\0705.wav	83221
spk_001\0706.wav	86193
spk_001\0707.wav	75790
spk_001\0708.wav	93623
spk_001\0709.wav	83221
spk_001\0710.wav	95109
spk_001\0711.wav	147122
spk_001\0712.wav	115915
spk_001\0713.wav	78763
spk_001\0714.wav	87679
spk_001\0717.wav	105512
spk_001\0718.wav	92137
spk_001\0719.wav	71332
spk_001\0721.wav	135234
spk_001\0722.wav	105512
spk_001\0723.wav	151580
spk_001\0724.wav	84707
spk_001\0725.wav	71332
spk_001\0726.wav	96596
spk_001\0727.wav	148608
spk_001\0729.wav	98082
spk_001\0730.wav	101054
spk_001\0731.wav	83221
spk_001\0732.wav	83221
spk_001\0733.wav	93623
spk_001\0734.wav	106998
spk_001\0735.wav	86193
spk_001\0736.wav	109970
spk_001\0738.wav	81735
spk_001\0739.wav	111456
spk_001\0740.wav	90651
spk_001\0741.wav	71332
spk_001\0742.wav	150094
spk_001\0743.wav	99568
spk_001\0744.wav	104026
spk_001\0745.wav	66874
spk_001\0746.wav	123345
spk_001\0747.wav	69846
spk_001\0748.wav	56471
spk_001\0749.wav	60930
spk_001\0750.wav	68360
spk_001\0751.wav	77277
spk_001\0752.wav	95109
spk_001\0753.wav	59444
spk_001\0754.wav	72818
spk_001\0755.wav	144150
spk_001\0756.wav	89165
spk_001\0757.wav	75790
spk_001\0758.wav	132261
spk_001\0759.wav	66874
spk_001\0760.wav	54985
spk_001\0761.wav	121859
spk_001\0762.wav	74304
spk_001\0763.wav	65388
spk_001\0764.wav	57958
spk_001\0765.wav	80249
spk_001\0766.wav	129289
spk_001\0767.wav	57958
spk_001\0768.wav	102540
spk_001\0769.wav	118887
spk_001\0770.wav	60930
spk_001\0771.wav	114428
spk_001\0772.wav	127803
spk_001\0773.wav	56471
spk_001\0774.wav	96596
spk_001\0776.wav	65388
spk_001\0777.wav	52013
spk_001\0778.wav	95109
spk_001\0779.wav	80249
spk_001\0780.wav	69846
spk_001\0781.wav	60930
spk_001\0782.wav	139692
spk_001\0783.wav	104026
spk_001\0784.wav	56471
spk_001\0785.wav	133747
spk_001\0786.wav	66874
spk_001\0787.wav	124831
spk_001\0788.wav	84707
spk_001\0789.wav	90651
spk_001\0790.wav	72818
spk_001\0791.wav	56471
spk_001\0792.wav	62416
spk_001\0793.wav	81735
spk_001\0794.wav	78763
spk_001\0795.wav	62416
spk_001\0796.wav	72818
spk_001\0797.wav	60930
spk_001\0798.wav	52013
spk_001\0799.wav	59444
spk_001\0800.wav	89165
spk_001\0801.wav	123345
spk_001\0802.wav	68360
spk_001\0803.wav	78763
spk_001\0804.wav	72818
spk_001\0805.wav	57958
spk_001\0806.wav	102540
spk_001\0807.wav	57958
spk_001\0808.wav	81735
spk_001\0809.wav	114428
spk_001\0810.wav	71332
spk_001\0811.wav	57958
spk_001\0812.wav	66874
spk_001\0813.wav	92137
spk_001\0814.wav	139692
spk_001\0815.wav	57958
spk_001\0816.wav	84707
spk_001\0818.wav	95109
spk_001\0819.wav	54985
spk_001\0820.wav	72818
spk_001\0821.wav	93623
spk_001\0822.wav	121859
spk_001\0823.wav	78763
spk_001\0824.wav	81735
spk_001\0825.wav	105512
spk_001\0827.wav	78763
spk_001\0828.wav	95109
spk_001\0829.wav	59444
spk_001\0830.wav	59444
spk_001\0831.wav	83221
spk_001\0832.wav	121859
spk_001\0833.wav	90651
spk_001\0834.wav	66874
spk_001\0835.wav	78763
spk_001\0836.wav	112942
spk_001\0837.wav	114428
spk_001\0838.wav	112942
spk_001\0839.wav	108484
spk_001\0840.wav	124831
spk_001\0841.wav	83221
spk_001\0842.wav	145636
spk_001\0843.wav	118887
spk_001\0844.wav	138206
spk_001\0845.wav	114428
spk_001\0846.wav	62416
spk_001\0847.wav	69846
spk_001\0848.wav	80249
spk_001\0849.wav	62416
spk_001\0850.wav	81735
spk_001\0853.wav	60930
spk_001\0854.wav	52013
spk_001\0855.wav	56471
spk_001\0856.wav	99568
spk_001\0857.wav	86193
spk_001\0859.wav	117401
spk_001\0860.wav	83221
spk_001\0861.wav	56471
spk_001\0862.wav	89165
spk_001\0863.wav	59444
spk_001\0865.wav	104026
spk_001\0866.wav	54985
spk_001\0867.wav	52013
spk_001\0868.wav	121859
spk_001\0869.wav	53499
spk_001\0870.wav	105512
spk_001\0871.wav	99568
spk_001\0872.wav	81735
spk_001\0874.wav	72818
spk_001\0875.wav	57958
spk_001\0876.wav	101054
spk_001\0877.wav	80249
spk_001\0878.wav	93623
spk_001\0879.wav	96596
spk_001\0880.wav	78763
spk_001\0881.wav	111456
spk_001\0883.wav	53499
spk_001\0884.wav	56471
spk_001\0885.wav	60930
spk_001\0886.wav	153066
spk_001\0887.wav	77277
spk_001\0888.wav	75790
spk_001\0889.wav	80249
spk_001\0890.wav	114428
spk_001\0891.wav	129289
spk_001\0892.wav	115915
spk_001\0893.wav	69846
spk_001\0894.wav	78763
spk_001\0895.wav	74304
spk_001\0896.wav	63902
spk_001\0897.wav	57958
spk_001\0898.wav	68360
spk_001\0899.wav	98082
spk_001\0900.wav	139692
spk_001\0901.wav	56471
spk_001\0902.wav	66874
spk_001\0903.wav	62416
spk_001\0904.wav	81735
spk_001\0905.wav	129289
spk_001\0906.wav	74304
spk_001\0907.wav	56471
spk_001\0909.wav	77277
spk_001\0910.wav	78763
spk_001\0911.wav	109970
spk_001\0912.wav	114428
spk_001\0913.wav	86193
spk_001\0914.wav	106998
spk_001\0915.wav	53499
spk_001\0916.wav	78763
spk_001\0917.wav	78763
spk_001\0918.wav	130775
spk_001\0919.wav	98082
spk_001\0920.wav	50527
spk_001\0921.wav	105512
spk_001\0922.wav	105512
spk_001\0923.wav	56471
spk_001\0924.wav	153066
spk_001\0925.wav	77277
spk_001\0926.wav	56471
spk_001\0927.wav	129289
spk_001\0928.wav	102540
spk_001\0930.wav	118887
spk_001\0931.wav	87679
spk_001\0932.wav	84707
spk_001\0933.wav	87679
spk_001\0934.wav	65388
spk_001\0935.wav	102540
spk_001\0936.wav	57345
spk_001\0937.wav	86193
spk_001\0938.wav	63902
spk_001\0939.wav	99568
spk_001\0940.wav	57958
spk_001\0941.wav	71332
spk_001\0942.wav	98082
spk_001\0943.wav	87679
spk_001\0944.wav	75790
spk_001\0945.wav	129289
spk_001\0946.wav	63902
spk_001\0947.wav	78763
spk_001\0948.wav	83221
spk_001\0949.wav	71332
spk_001\0950.wav	60930
spk_001\0951.wav	81735
spk_001\0952.wav	102540
spk_001\0953.wav	105512
spk_001\0954.wav	99568
spk_001\0955.wav	69846
spk_001\0957.wav	123345
spk_001\0958.wav	62416
spk_001\0959.wav	139692
spk_001\0960.wav	77277
spk_001\0961.wav	104026
spk_001\0962.wav	93623
spk_001\0963.wav	66874
spk_001\0964.wav	78763
spk_001\0965.wav	83221
spk_001\0967.wav	115915
spk_001\0968.wav	81735
spk_001\0969.wav	66874
spk_001\0970.wav	57958
spk_001\0972.wav	89165
spk_001\0973.wav	121859
spk_001\0974.wav	130775
spk_001\0975.wav	117401
spk_001\0976.wav	105512
spk_001\0977.wav	93623
spk_001\0978.wav	52013
spk_001\0979.wav	114428
spk_001\0981.wav	126317
spk_001\0982.wav	90651
spk_001\0983.wav	91478
spk_001\0984.wav	105131
spk_001\0985.wav	76459
spk_001\0986.wav	148608
spk_001\0987.wav	105131
spk_001\0988.wav	92843
spk_001\0989.wav	86017
spk_001\0990.wav	95574
spk_001\0992.wav	96939
spk_001\0993.wav	68267
spk_001\0994.wav	73729
spk_001\0996.wav	66902
spk_001\0997.wav	50518
spk_001\0998.wav	55979
spk_001\0999.wav	77825
spk_001\1001.wav	99670
spk_001\1002.wav	90113
spk_001\1003.wav	84651
spk_001\1004.wav	131073
spk_001\1005.wav	114689
spk_001\1006.wav	65388
spk_001\1007.wav	61440
spk_001\1008.wav	76459
spk_001\1009.wav	84651
spk_001\1010.wav	95574
spk_001\1011.wav	107862
spk_001\1012.wav	137899
spk_001\1014.wav	61440
spk_001\1015.wav	90113
spk_001\1016.wav	60075
spk_001\1017.wav	91478
spk_001\1019.wav	99670
spk_001\1020.wav	86017
spk_001\1021.wav	113323
spk_001\1022.wav	150187
spk_001\1023.wav	120150
spk_001\1024.wav	81920
spk_001\1025.wav	105131
spk_001\1027.wav	68267
spk_001\1028.wav	117419
spk_001\1029.wav	109227
spk_001\1030.wav	75094
spk_001\1031.wav	83286
spk_001\1032.wav	70998
spk_001\1035.wav	129707
spk_001\1036.wav	77825
spk_001\1037.wav	131073
spk_001\1038.wav	75094
spk_001\1040.wav	98305
spk_001\1041.wav	70998
spk_001\1042.wav	64171
spk_001\1043.wav	65537
spk_001\1044.wav	75094
spk_001\1045.wav	109227
spk_001\1046.wav	76459
spk_001\1047.wav	50518
spk_001\1048.wav	94209
spk_001\1050.wav	94209
spk_001\1051.wav	75094
spk_001\1052.wav	105131
spk_001\1053.wav	139265
spk_001\1054.wav	113323
spk_001\1056.wav	95574
spk_001\1057.wav	70998
spk_001\1058.wav	114689
spk_001\1059.wav	73729
spk_001\1060.wav	86017
spk_001\1063.wav	66902
spk_001\1065.wav	49153
spk_001\1066.wav	80555
spk_001\1067.wav	51883
spk_001\1068.wav	135169
spk_001\1069.wav	120150
spk_001\1070.wav	91478
spk_001\1071.wav	65537
spk_001\1072.wav	99670
spk_001\1074.wav	58710
spk_001\1075.wav	68267
spk_001\1076.wav	69633
spk_001\1077.wav	105131
spk_001\1078.wav	73729
spk_001\1079.wav	101035
spk_001\1080.wav	62806
spk_001\1081.wav	75094
spk_001\1082.wav	120150
spk_001\1083.wav	152918
spk_001\1084.wav	152918
spk_001\1086.wav	91478
spk_001\1087.wav	75094
spk_001\1088.wav	68267
spk_001\1089.wav	73729
spk_001\1090.wav	61440
spk_001\1092.wav	86017
spk_001\1095.wav	136534
spk_001\1096.wav	66902
spk_001\1097.wav	53249
spk_001\1098.wav	65537
spk_001\1099.wav	70998
spk_001\1100.wav	94209
spk_001\1101.wav	53249
spk_001\1102.wav	90113
spk_001\1103.wav	94209
